canonical_product_topic,source_product_title,source_product_url,source_product_id,source_shop_name,review_date,rating_stars,review_text_raw,review_text_clean,text,reviewer_name_masked,reviewer_name_hash,language_guess,text_char_count,text_word_count,scrape_timestamp_utc,product_scope
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Aug 27, 2024 12:58 PM",4,Best compact laptop Very good and fast laptop with M3 Chip. Built quality is amazing and I specially like the screen quality.,Best compact laptop Very good and fast laptop with M3 Chip. Built quality is amazing and I specially like the screen quality.,Best compact laptop Very good and fast laptop with M3 Chip. Built quality is amazing and I specially like the screen quality.,A***,af3f9b690c76aed30454f4c2c0d9d9488413ed8bc307dba407c876e1edc68a38,en,104,22,2026-03-18T08:57:00+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Dec 27, 2024 5:55 PM",5,Every penny Worth to buy from best buy Laptop looks really good and the bestbuy given good delivery experience and good packaging really worthy to buy from bestbuy and the best deal ever,Every penny Worth to buy from best buy Laptop looks really good and the bestbuy given good delivery experience and good packaging really worthy to buy from bestbuy and the best deal ever,Every penny Worth to buy from best buy Laptop looks really good and the bestbuy given good delivery experience and good packaging really worthy to buy from bestbuy and the best deal ever,B***,6cb0820206d9772ba10502c4250a4faea2dc3c9e973978accd06d8d7abb02834,en,154,33,2026-03-18T08:57:00+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"May 4, 2025 10:00 PM",5,"MacBook Air M3 The perfect laptop for its price, highly recommend it! Best buy - best purchases!","MacBook Air M3 The perfect laptop for its price, highly recommend it! Best buy - best purchases!","MacBook Air M3 The perfect laptop for its price, highly recommend it! Best buy - best purchases!",R***,78510ed94b19f579074ec591b2f0041a7e8ed94118e3d46e0f9c2ac0e615189f,en,80,17,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Feb 24, 2025 12:00 AM",5,Best deal! Great Laptop! Had been looking to upgrade and finally found the right price for what I was looking for.,Best deal! Great Laptop! Had been looking to upgrade and finally found the right price for what I was looking for.,Best deal! Great Laptop! Had been looking to upgrade and finally found the right price for what I was looking for.,E***,d9fe32a3954062361595ff0deb13cc2491026c270a743b511314fd3cc003ee6a,en,94,21,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Feb 19, 2025 2:33 PM",4,"Best bang for bucks The entire process from finding the right MacBook to color to purchase was seamless. M3 chip makes this MacBook so workable and smooth. For the price during the sale this was a steal deal for me, as the MacBook works perfect and definitely a better upgrade from my M1 chip.","Best bang for bucks The entire process from finding the right MacBook to color to purchase was seamless. M3 chip makes this MacBook so workable and smooth. For the price during the sale this was a steal deal for me, as the MacBook works perfect and definitely a better upgrade from my M1 chip.","Best bang for bucks The entire process from finding the right MacBook to color to purchase was seamless. M3 chip makes this MacBook so workable and smooth. For the price during the sale this was a steal deal for me, as the MacBook works perfect and definitely a better upgrade from my M1 chip.",A***,af3f9b690c76aed30454f4c2c0d9d9488413ed8bc307dba407c876e1edc68a38,en,240,54,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Aug 8, 2025 3:44 PM",4,Love it! I love my laptop however there is a glitch that randomly started to occur. Unsure what caused it because I never dropped my computer.,Love it! I love my laptop however there is a glitch that randomly started to occur. Unsure what caused it because I never dropped my computer.,Love it! I love my laptop however there is a glitch that randomly started to occur. Unsure what caused it because I never dropped my computer.,N***,b67e3382ec7b66769e688c2531ce579e066e8660651ad65b97882abd4f7d8c54,en,117,26,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Nov 3, 2024 6:42 AM",4,"Solid machine, maybe not worth the price Nice solid machine with exceptional built quality, not sure it's worth the price. Super thin, great to carry on and to work with documents or watch movies. But I noticed some slowness when performing tasks simultaneously. Also crazy not having an HDMI port.","Solid machine, maybe not worth the price Nice solid machine with exceptional built quality, not sure it's worth the price. Super thin, great to carry on and to work with documents or watch movies. But I noticed some slowness when performing tasks simultaneously. Also crazy not having an HDMI port.","Solid machine, maybe not worth the price Nice solid machine with exceptional built quality, not sure it's worth the price. Super thin, great to carry on and to work with documents or watch movies. But I noticed some slowness when performing tasks simultaneously. Also crazy not having an HDMI port.",R***,78510ed94b19f579074ec591b2f0041a7e8ed94118e3d46e0f9c2ac0e615189f,en,249,50,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Nov 7, 2024 10:10 AM",5,"You should get one Got it and using for one month, very efficient for my daily functions and beautiful design. Light weight and easy to handle around","You should get one Got it and using for one month, very efficient for my daily functions and beautiful design. Light weight and easy to handle around","You should get one Got it and using for one month, very efficient for my daily functions and beautiful design. Light weight and easy to handle around",C***,77674a8204b492fb6be1327e5c2039ff198c4c1f0572adacaf48ec1c55979d07,en,123,27,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Feb 9, 2025 4:09 PM",4,Good condition In great condition! The complaints I have is that it did not come in its original box & it did not have its original power cord! Also had none of its original Apple paperwork. That was a disappointment! The camera is also not as clear as I would’ve liked.,Good condition In great condition! The complaints I have is that it did not come in its original box & it did not have its original power cord! Also had none of its original Apple paperwork. That was a disappointment! The camera is also not as clear as I would’ve liked.,Good condition In great condition! The complaints I have is that it did not come in its original box & it did not have its original power cord! Also had none of its original Apple paperwork. That was a disappointment! The camera is also not as clear as I would’ve liked.,V***,995dfd4fd494ac2675199a23fedd8b70f249dbbee15198b6725e754212da3048,en,220,51,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Nov 24, 2024 8:29 PM",5,Performance Worth it. Used for 2 months never faced any issue of lagging and other delays. Really liking and service is quick enough,Performance Worth it. Used for 2 months never faced any issue of lagging and other delays. Really liking and service is quick enough,Performance Worth it. Used for 2 months never faced any issue of lagging and other delays. Really liking and service is quick enough,N***,b67e3382ec7b66769e688c2531ce579e066e8660651ad65b97882abd4f7d8c54,en,110,23,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Mar 21, 2025 11:59 AM",5,Good service I got exactly what I wanted and everything was nice and perfect!!!!,Good service I got exactly what I wanted and everything was nice and perfect!,Good service I got exactly what I wanted and everything was nice and perfect!,D***,4fa93e751a7dae2a4ea9c8494a21b3e89118616cec6fc9197ed96d57bb96b9ca,en,64,14,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Nov 23, 2024 1:21 PM",5,Best Deal on this I got the best deal on MacBook Air I could find anywhere and the condition was best. The packaging was very good.,Best Deal on this I got the best deal on MacBook Air I could find anywhere and the condition was best. The packaging was very good.,Best Deal on this I got the best deal on MacBook Air I could find anywhere and the condition was best. The packaging was very good.,P***,6b77f97407f7f445a58b8f1a7002aad28544294c4cde92c76060b0ed802082d7,en,106,26,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Oct 11, 2024 5:39 PM",5,"The world Loves Apple! Apple put LAOVE in their products, this is why Apple is adored all over the world. That’s all I have to say and this is enough.","The world Loves Apple! Apple put LAOVE in their products, this is why Apple is adored all over the world. That’s all I have to say and this is enough.","The world Loves Apple! Apple put LAOVE in their products, this is why Apple is adored all over the world. That’s all I have to say and this is enough.",P***,6b77f97407f7f445a58b8f1a7002aad28544294c4cde92c76060b0ed802082d7,en,121,30,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Apr 1, 2024 5:37 AM",5,"Best Buy, there when you are in need! Apple products in themselves hold up well over time. However, we had a macbook go down and needed a quick replacement. Thanks to Best Buy, we were able to experience a short down time!","Best Buy, there when you are in need! Apple products in themselves hold up well over time. However, we had a macbook go down and needed a quick replacement. Thanks to Best Buy, we were able to experience a short down time!","Best Buy, there when you are in need! Apple products in themselves hold up well over time. However, we had a macbook go down and needed a quick replacement. Thanks to Best Buy, we were able to experience a short down time!",D***,4fa93e751a7dae2a4ea9c8494a21b3e89118616cec6fc9197ed96d57bb96b9ca,en,181,42,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Dec 7, 2024 8:30 PM",5,Perfect experience and great product Excelente computer systems I love the color and the store help me find a case for it super experience,Perfect experience and great product Excelente computer systems I love the color and the store help me find a case for it super experience,Perfect experience and great product Excelente computer systems I love the color and the store help me find a case for it super experience,S***,a1366828d04c70214f9fcb066f4466912d58b71334cdfb404ccd5f1eb9513468,en,115,24,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Nov 22, 2024 7:52 PM",5,"I love my macbook! I have a desktop Mac and I definitely use my MacBook much more, it’s very convenient.","I love my macbook! I have a desktop Mac and I definitely use my MacBook much more, it’s very convenient.","I love my macbook! I have a desktop Mac and I definitely use my MacBook much more, it’s very convenient.",J***,d51dd9aa1074ebf589cdce6f6ac296f75df653f33ef14106521c3f00231c0c16,en,85,20,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"May 19, 2024 12:11 AM",4,"My Mac !! I’m very satisfied with my new Mac is super light and very fast , I love it !!","My Mac !! I’m very satisfied with my new Mac is super light and very fast , I love it !!","My Mac !! I’m very satisfied with my new Mac is super light and very fast , I love it !!",J***,d51dd9aa1074ebf589cdce6f6ac296f75df653f33ef14106521c3f00231c0c16,en,68,21,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Oct 4, 2024 10:22 AM",5,"Purchase review The customer service was really good, and everyone was friendly. Overall, I’m enjoying my new laptop it works perfectly.","Purchase review The customer service was really good, and everyone was friendly. Overall, I’m enjoying my new laptop it works perfectly.","Purchase review The customer service was really good, and everyone was friendly. Overall, I’m enjoying my new laptop it works perfectly.",M***,32c5e68957f165c503461322b3bca0726a50514cdc8d0648f4006e56f7776b9c,en,116,21,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"May 27, 2024 6:25 PM",5,Apple MacBook Air M3 I bought “Open box” which was 100% worth it yeah the box wasn’t pretty but it the laptop felt brand new and managed to save 300$ so totally worth it.,Apple MacBook Air M3 I bought “Open box” which was 100% worth it yeah the box wasn’t pretty but it the laptop felt brand new and managed to save 300$ so totally worth it.,Apple MacBook Air M3 I bought “Open box” which was 100% worth it yeah the box wasn’t pretty but it the laptop felt brand new and managed to save 300$ so totally worth it.,B***,6cb0820206d9772ba10502c4250a4faea2dc3c9e973978accd06d8d7abb02834,en,137,34,2026-03-18T08:57:10+00:00,single-listing
MacBook Air 13-inch M3,MacBook Air 13-inch M3,https://www.bestbuy.com/site/reviews/apple-macbook-air-13-inch-laptop-m3-chip-built-for-apple-intelligence-8gb-memory-256gb-ssd-space-gray/6565830,6565830,Best Buy,"Dec 24, 2024 9:33 AM",5,"Unbeatable Purchase Deal This purchase was a great deal, and the item arrived in perfect condition.","Unbeatable Purchase Deal This purchase was a great deal, and the item arrived in perfect condition.","Unbeatable Purchase Deal This purchase was a great deal, and the item arrived in perfect condition.",M***,32c5e68957f165c503461322b3bca0726a50514cdc8d0648f4006e56f7776b9c,en,84,16,2026-03-18T08:57:10+00:00,single-listing
